ID,SHOWS,AVILIO_ID,NR,MEETING_ID,GROUP_ID,DOC_ID,CREATOR_ID,EXPIRE_DATE,APROVED,NOW_ACTIVE,LATER_ACTIVE,NEXT_ACTIVE,NOW_VOTING,QUESTION_HASH,STATUS_DESC
33063,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS APLINKOS APSAUGOS RĖMIMO 2016 METŲ SPECIALIOSIOS PROGRAMOS PRIEMONIŲ TVIRTINIMO",b75a7b9011fc11e691578170a812f0d9,32,43271402,2,6626,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33064,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS APLINKOS APSAUGOS RĖMIMO 2015 METŲ SPECIALIOSIOS PROGRAMOS PRIEMONIŲ VYKDYMO ATASKAITOS TVIRTINIMO",d9da933011fc11e691578170a812f0d9,31,43271402,2,6696,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33065,"DĖL TARYBOS 2010-10-20 SPRENDIMO NR. 1-1771 „DĖL VYKDOMO PROJEKTO „ELEKTRONINIO BILIETO VIEŠAJAME TRANSPORTE IR KELEIVIŲ INFORMAVIMO SISTEMOS SUKŪRIMAS“ ĮRANGOS PERDAVIMO PATIKĖJIMO TEISE UAB „VILNIAUS AUTOBUSAI“, UAB „VILNIAUS TROLEIBUSAI“ IR SAVIVALDYBĖS ĮMONEI „SUSISIEKIMO PASLAUGOS“ PAKEITIMO“",f5d9a0d011fc11e691578170a812f0d9,33,43271402,2,6680,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33066,"DĖL LEIDIMO GINTARUI RADAVIČIUI DIRBTI KITĄ DARBĄ",146b403011fd11e691578170a812f0d9,34,43271402,2,6685,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33067,"DĖL UAB „START VILNIUS“ NEKILNOJAMOJO TURTO SUBAČIAUS G. 30, VILNIUJE, PARDAVIMO",2cde67f011fd11e691578170a812f0d9,35,43271402,2,6630,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33068,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS LĖŠŲ, GAUTŲ UŽ PARDUOTUS VALSTYBINĖS ŽEMĖS SKLYPUS, NAUDOJIMO IR APSKAITOS TVARKOS APRAŠO TVIRTINIMO",4d8ad10011fd11e691578170a812f0d9,36,43271402,2,6618,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33069,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",6afa5e9011fd11e691578170a812f0d9,37,43271402,2,6628,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33070,"DĖL PATALPŲ KRIVIŲ G. 10 IŠNUOMOJIMO NE KONKURSO BŪDU VŠĮ „UŽUPIO MENO INKUBATORIUS“",8c1b345011fd11e691578170a812f0d9,38,43271402,2,6627,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33071,"DĖL NEGYVENAMŲJŲ PATALPŲ DARIAUS IR GIRĖNO G. 11 IŠNUOMOJIMO NE KONKURSO BŪDU ASOCIACIJAI LIETUVOS SAKALIUKŲ SĄJUNGAI",b63f2b1011fd11e691578170a812f0d9,39,43271402,2,6645,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33072,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",d8b382e011fd11e691578170a812f0d9,40,43271402,2,6646,50,"2016-05-04 14:36:54",,,0,0,,,
33073,"DĖL NEGYVENAMŲJŲ PATALPŲ GARDINO G. 2A IŠNUOMOJIMO NE KONKURSO BŪDU LABDAROS IR PARAMOS FONDUI VILTIES CENTRUI",009de7e011ff11e691578170a812f0d9,41,43271402,2,6378,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33074,"DĖL NEKILNOJAMOJO TURTO (ANTAKALNIO G. 57 IR KT.) IŠNUOMOJIMO VIEŠO KONKURSO BŪDU",1bc5814011ff11e691578170a812f0d9,42,43271402,2,6705,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33075,"DĖL LEIDIMO VILNIAUS SPORTO MOKYKLAI ,,TAURAS“ IŠNUOMOTI VIEŠO KONKURSO BŪDU PATALPAS ŽYGIO G. 46, VILNIUJE",38758f6011ff11e691578170a812f0d9,43,43271402,2,6668,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33076,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",5610249011ff11e691578170a812f0d9,44,43271402,2,6682,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33077,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS BIUDŽETINIŲ ĮSTAIGŲ PAJAMŲ, GAUTŲ UŽ TEIKIAMAS PASLAUGAS, KAUPIMO, ĮMOKĖJIMO Į SAVIVALDYBĖS BIUDŽETĄ IR NAUDOJIMO TVARKOS APRAŠO TVIRTINIMO“",b90f020011ff11e691578170a812f0d9,45,43271402,2,6667,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33078,"DĖL TARYBOS 2016-04-19 SPRENDIMO NR. 1-415 „DĖL KLASIŲ KOMPLEKTŲ SKAIČIAUS, MOKINIŲ SKAIČIAUS VIDURKIO KLASĖSE PAGAL VYKDOMAS BENDRĄSIAS PROGRAMAS IR NAUJŲ MOKINIŲ PRIĖMIMO LAIKO NUSTATYMO SAVIVALDYBĖS BENDROJO UGDYMO MOKYKLOMS IR JŲ SKYRIAMS 
2016–2017 MOKSLO METAMS“ PAKEITIMO",af0a8a40128611e691588170a812f0d9,26,43271402,2,6700,50,"2016-05-04 14:36:54",2,,0,0,,8c605a46bd45de60710077fe2a6a0fad,
33079,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",6f3d0bb0128911e691588170a812f0d9,46,43271402,2,6672,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33080,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",8d553550128911e691588170a812f0d9,47,43271402,2,6671,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33081,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",ac5a2ff0128911e691588170a812f0d9,48,43271402,2,6673,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33082,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",cbf5c541128911e691588170a812f0d9,49,43271402,2,6670,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33083,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",e9bc4c70128911e691588170a812f0d9,50,43271402,2,6675,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33084,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",53d1bf50129911e691588170a812f0d9,51,43271402,2,6676,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33085,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",84b835e0129911e691588170a812f0d9,52,43271402,2,6679,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33086,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",d16767d0129911e691588170a812f0d9,55,43271402,2,6678,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33087,"DĖL ADMINISTRACINIŲ PATALPŲ VILNIAUS G. 6, GRIGIŠKĖSE, IŠNUOMOJIMO NE KONKURSO BŪDU VILNIAUS TERITORINEI DARBO BIRŽAI",f4923e60129911e691588170a812f0d9,56,43271402,2,6697,50,"2016-05-04 14:36:54",,,0,0,,,
33088,"DĖL TARYBOS 2014-11-12 SPRENDIMO NR. 1-2098 „DĖL VIEŠAME AUKCIONE PARDUODAMO VILNIAUS MIESTO SAVIVALDYBĖS NEKILNOJAMOJO TURTO IR KITŲ NEKILNOJAMŲJŲ DAIKTŲ SĄRAŠO TVIRTINIMO“ PAKEITIMO",172c46a0129a11e691588170a812f0d9,58,43271402,2,6690,50,"2016-05-04 14:36:54",,,0,0,,,
33089,"DĖL GATVIŲ (BERNOTŲ IR KITŲ) PAVADINIMŲ SUTEIKIMO IR JŲ RIBŲ BEI TARYBOS SPRENDIMO PAKEITIMO",3c32e210129a11e691588170a812f0d9,59,43271402,2,6669,50,"2016-05-04 14:36:54",,,0,0,,,
33090,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",6491f750129a11e691588170a812f0d9,60,43271402,2,6624,50,"2016-05-04 14:36:54",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33091,"DĖL SKLYPO KATILIŠKIŲ G. 14 DETALIOJO PLANO TVIRTINIMO",9d37c440129a11e691588170a812f0d9,61,43271402,2,6677,50,"2016-05-04 14:36:54",,,0,0,,,
33092,"DĖL KOMPLEKSINĖS VAIZDO STEBĖJIMO SISTEMOS DIEGIMO VILNIAUS MIESTE PROJEKTO",c7020240129a11e691588170a812f0d9,63,43271402,2,6659,50,"2016-05-04 14:36:54",,,0,0,,,
33093,"DĖL 2016-03-23 TARYBOS SPRENDIMO NR. 1-373 „DĖL DR. JONO BASANAVIČIAUS PAMINKLO VIETOS PARINKIMO“ PAKEITIMO",ed355de0129a11e691588170a812f0d9,64,43271402,2,6686,50,"2016-05-04 14:36:54",,,0,0,,,
33094,"DĖL ŪKINIŲ PASTATŲ IR PAVĖSINĖS GRYBAUTOJŲ G. 13, VILNIUJE, PERDAVIMO LIETUVOS RESPUBLIKOS NUOSAVYBĖN",aa6dfd10129911e691588170a812f0d9,54,43271402,2,6688,50,"2016-05-04 14:36:54",2,,0,0,,f03503ca1a09844d61d07ed6a3758848,
33095,"REZOLIUCIJA „DĖL RAGINIMO UŽDRAUSTI PREKIAUTI ALKOHOLINIAIS GĖRIMAIS PER RINKIMUS (REFERENDUMUS)“",0069596012ba11e691588170a812f0d9,65,43271402,2,0,50,"2016-05-04 14:36:54",,,0,0,,,
33096,"DĖL VILNIAUS ANTAKALNIO PROGIMNAZIJOS BUVEINĖS ADRESO KEITIMO IR NUOSTATŲ TVIRTINIMO",063f77b0167b11e6915a8170a812f0d9,27,43271402,2,6704,50,"2016-05-04 14:36:54",2,,0,0,,4a9cd05c8dc730ed8742dc094869897b,
33097,"DĖL TARYBOS 2011-11-23 SPRENDIMO NR. 1-326 „DĖL TVARKYMO IR ŠVAROS TAISYKLIŲ TVIRTINIMO“ PAKEITIMO",69c49c20167b11e6915a8170a812f0d9,28,43271402,2,6703,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33098,"DĖL LICENCIJOS VERSTIS MAŽMENINE PREKYBA ALKOHOLINIAIS GĖRIMAIS NUO 8 VAL. IKI 4 VAL. BARE VINGRIŲ  G. 17 MB „MAŽAI DIDELIS“ NEIŠDAVIMO",c0517090167b11e6915a8170a812f0d9,53,43271402,2,6702,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33099,"DĖL NEKILNOJAMOJO TURTO BARBOROS RADVILAITĖS G. 6A, VILNIUJE, IŠNUOMOJIMO VIEŠO KONKURSO BŪDU",49be1a90167c11e6915a8170a812f0d9,57,43271402,2,6701,50,"2016-05-04 14:36:54",,,0,0,,,
33100,"DĖL SKLYPO PAPLAUJOS G. 7 DETALIOJO PLANO TVIRTINIMO",7cb5bde0167c11e6915a8170a812f0d9,62,43271402,2,6577,50,"2016-05-04 14:36:54",,,0,0,,,
33101,"Dėl Balsų skaičiavimo komisijos tvirtinimo",f8e2c910175511e687b8d2802f23767b,1,43271402,2,0,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33102,"Dėl  posėdžio darbotvarkės projekto tvirtinimo",f92b43c0175511e687b8d2802f23767b,2,43271402,2,0,50,"2016-05-04 14:36:54",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33103,"DĖL ŪKINIŲ PASTATŲ IR PAVĖSINĖS GRYBAUTOJŲ G. 13, VILNIUJE, PERDAVIMO LIETUVOS RESPUBLIKOS NUOSAVYBĖN",b4142de01cf711e687bbd2802f23767b,3,43399253,2,6688,50,"2016-05-18 15:54:00",2,,0,0,,54880383809cdba0a595e6f9d87af3ba,
33104,"DĖL ADMINISTRACINIŲ PATALPŲ VILNIAUS G. 6, GRIGIŠKĖSE, IŠNUOMOJIMO NE KONKURSO BŪDU VILNIAUS TERITORINEI DARBO BIRŽAI",dc78c1601cf711e687bbd2802f23767b,4,43399253,2,6697,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33105,"DĖL NEKILNOJAMOJO TURTO BARBOROS RADVILAITĖS G. 6A, VILNIUJE, IŠNUOMOJIMO VIEŠO KONKURSO BŪDU",f917df901cf711e687bbd2802f23767b,5,43399253,2,6728,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33106,"DĖL TARYBOS 2014-11-12 SPRENDIMO NR. 1-2098 „DĖL VIEŠAME AUKCIONE PARDUODAMO VILNIAUS MIESTO SAVIVALDYBĖS NEKILNOJAMOJO TURTO IR KITŲ NEKILNOJAMŲJŲ DAIKTŲ SĄRAŠO TVIRTINIMO“ PAKEITIMO",275333501cf811e687bbd2802f23767b,6,43399253,2,6690,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33107,"DĖL GATVIŲ (BERNOTŲ IR KITŲ) PAVADINIMŲ SUTEIKIMO IR JŲ RIBŲ BEI TARYBOS SPRENDIMO PAKEITIMO",4825e9101cf811e687bbd2802f23767b,7,43399253,2,6669,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33108,"DĖL SKLYPO KATILIŠKIŲ G. 14 DETALIOJO PLANO TVIRTINIMO",807977501cf811e687bbd2802f23767b,8,43399253,2,6677,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33109,"DĖL SKLYPO PAPLAUJOS G. 7 DETALIOJO PLANO TVIRTINIMO",a50f01701cf811e687bbd2802f23767b,9,43399253,2,6577,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33110,"DĖL 2016-03-23 TARYBOS SPRENDIMO NR. 1-373 „DĖL DR. JONO BASANAVIČIAUS PAMINKLO VIETOS PARINKIMO“ PAKEITIMO",c68598501cf811e687bbd2802f23767b,10,43399253,2,6686,50,"2016-05-18 15:54:00",1,,0,0,,24ecfa0e9053a4ba1a8da2dd35fafa03,
33111,"REZOLIUCIJA „DĖL RAGINIMO UŽDRAUSTI PREKIAUTI ALKOHOLINIAIS GĖRIMAIS PER RINKIMUS (REFERENDUMUS)“",07fa08c01cf911e687bbd2802f23767b,11,43399253,2,0,50,"2016-05-18 15:54:00",1,,0,0,,4254b52ab52f1761085015637fff7fd4,
33112,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS 2016–2018 METŲ STRATEGINIO VEIKLOS PLANO TVIRTINIMO",2ee542b01cf911e687bbd2802f23767b,12,43399253,2,6733,50,"2016-05-18 15:54:00",2,,0,0,,f09b50c2d7d95d61d60b821cd1b07690,
33113,"DĖL NEKILNOJAMOJO TURTO MOKESČIO TARIFŲ 2017 METAMS NUSTATYMO",575d37201cf911e687bbd2802f23767b,13,43399253,2,6663,50,"2016-05-18 15:54:00",2,,0,0,,63d63115cfe2605c080c611e33bcce0a,
33114,"DĖL TARYBOS 2014-05-14 SPRENDIMO NR. 1-1792 „DĖL VALSTYBINĖS ŽEMĖS NUOMOS MOKESČIO TARIFŲ IR ADMINISTRAVIMO TAISYKLIŲ TVIRTINIMO“ PAKEITIMO",793a30f01cf911e687bbd2802f23767b,14,43399253,2,6661,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33115,"DĖL ŽEMĖS MOKESČIO TARIFŲ 2017 METAMS NUSTATYMO",9af041d01cf911e687bbd2802f23767b,15,43399253,2,6662,50,"2016-05-18 15:54:00",2,,0,0,,f65a9532d15af892280b01f4a27ffeb4,
33116,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",b969c5501cf911e687bbd2802f23767b,16,43399253,2,6633,50,"2016-05-18 15:54:00",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
33117,"DĖL SAVIVALDYBIŲ FUNKCIJOMS VYKDYTI REIKALINGŲ OBJEKTŲ PRIPAŽINIMO SVARBIAIS VIETOS BENDRUOMENEI",d8ce45101cf911e687bbd2802f23767b,17,43399253,2,6709,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33118,"DĖL VALSTYBINĖS KITOS PASKIRTIES ŽEMĖS SKLYPO PERDAVIMO NEATLYGINTINAI VILNIAUS MIESTO SAVIVALDYBĖS NUOSAVYBĖN",fa6a65501cf911e687bbd2802f23767b,18,43399253,2,6710,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33119,"DĖL NEGYVENAMŲJŲ PATALPŲ GARDINO G. 2A IŠNUOMOJIMO NE KONKURSO BŪDU LABDAROS IR PARAMOS FONDUI VILTIES CENTRUI",1d788c201cfa11e687bbd2802f23767b,19,43399253,2,6378,50,"2016-05-18 15:54:00",2,,0,0,,e1ec807df124803f87707d2ee3d76f63,
33120,"DĖL NEKILNOJAMOJO TURTO (ANTAKALNIO G. 57 IR KT.) IŠNUOMOJIMO VIEŠO KONKURSO BŪDU",41d7eb101cfa11e687bbd2802f23767b,20,43399253,2,6705,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33121,"DĖL LICENCIJOS VERSTIS MAŽMENINE PREKYBA ALKOHOLINIAIS GĖRIMAIS NUO 8 VAL. IKI 4 VAL. BARE VINGRIŲ  G. 17 MB „MAŽAI DIDELIS“ NEIŠDAVIMO",d4c23d401cfa11e687bbd2802f23767b,21,43399253,2,6702,50,"2016-05-18 15:54:00",1,,0,0,,079835520063b3c9dd03c6ef45506a17,
33122,"DĖL PASTATŲ VASAROS G. 5 PRIPAŽINIMO NEREIKALINGAIS NAUDOTI",f36430501cfa11e687bbd2802f23767b,22,43399253,2,6708,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33123,"DĖL TARYBOS 2014-11-12 SPRENDIMO NR. 1-2098 „DĖL VIEŠAME AUKCIONE PARDUODAMO VILNIAUS MIESTO SAVIVALDYBĖS NEKILNOJAMOJO TURTO IR KITŲ NEKILNOJAMŲJŲ DAIKTŲ SĄRAŠO TVIRTINIMO“ PAPILDYMO",11f09f901cfb11e687bbd2802f23767b,23,43399253,2,6720,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33124,"DĖL PRIEŠMOKYKLINIO UGDYMO GRUPIŲ (KLASIŲ) SKAIČIAUS 2016–2017 MOKSLO METAMS NUSTATYMO VILNIAUS MIESTO SAVIVALDYBĖS BENDROJO IR IKIMOKYKLINIO UGDYMO ĮSTAIGOSE",453096801cfb11e687bbd2802f23767b,24,43399253,2,6699,50,"2016-05-18 15:54:00",2,,0,0,,39da3ce600c0b7c2a259edbf901fee5b,
33125,"DĖL SUTIKIMO REORGANIZUOTI VILNIAUS DARŽELĮ „PASAGĖLĖ“",665da1401cfb11e687bbd2802f23767b,25,43399253,2,6721,50,"2016-05-18 15:54:00",2,,0,0,,f848367822255782c54721fb6ab83890,
33126,"DĖL SUTIKIMO REORGANIZUOTI VILNIAUS NERIES VAIKŲ DARŽELĮ",86cc8c201cfb11e687bbd2802f23767b,26,43399253,2,6729,50,"2016-05-18 15:54:00",2,,0,0,,cc999e77a4057556d0c25318590bf38d,
33127,"DĖL BIUDŽETINĖS ĮSTAIGOS VILNIAUS ŽOLYNO VAIKŲ SOCIALINĖS GLOBOS NAMŲ NUOSTATŲ TVIRTINIMO",a37df9d21cfb11e687bbd2802f23767b,27,43399253,2,6716,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33128,"DĖL ATLEIDIMO NUO SAVIVALDYBĖS SOCIALINIO BŪSTO NUOMOS MOKESČIO MOKĖJIMO",c05fed601cfb11e687bbd2802f23767b,28,43399253,2,6718,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33129,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS VISUOMENĖS SVEIKATOS STEBĖSENOS 2015 METŲ ATASKAITOS TVIRTINIMO",edfeda101cfb11e687bbd2802f23767b,29,43399253,2,6717,50,"2016-05-18 15:54:00",2,,0,0,,adfea729d48b9b9525d7d12e662b39f1,
33130,"DĖL GATVIŲ (MEDILO IR KITŲ) PAVADINIMŲ SUTEIKIMO IR JŲ RIBŲ BEI TARYBOS SPRENDIMO PAKEITIMO",0da98a901cfc11e687bbd2802f23767b,31,43399253,2,6719,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33131,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „VOVERAITĖ“ DIREKTORE ALDONA JURKŠIENE NUTRAUKIMO ŠALIŲ SUSITARIMU",48647be01cfc11e687bbd2802f23767b,32,43399253,2,6711,50,"2016-05-18 15:54:00",2,,0,0,,3e3fbcf4f9d2b68df0117d9fcb3b7b48,
33132,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „KŪLVERSTUKAS“ DIREKTORE JELENA SIROTINA NUTRAUKIMO ŠALIŲ SUSITARIMU",6697f5b01cfc11e687bbd2802f23767b,33,43399253,2,6712,50,"2016-05-18 15:54:00",,,0,0,,,
33133,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „BANGELĖ“ DIREKTORE ZOJA KLYČIOVA NUTRAUKIMO ŠALIŲ SUSITARIMU",827990401cfc11e687bbd2802f23767b,34,43399253,2,6713,50,"2016-05-18 15:54:00",,,0,0,,,
33134,"DĖL DARBO SUTARTIES SU VILNIAUS VAIKŲ IR JAUNIMO KLUBO „ĄŽUOLIUKAS“ DIREKTORE ONA REMEIKIENE NUTRAUKIMO ŠALIŲ SUSITARIMU",9e0590c01cfc11e687bbd2802f23767b,35,43399253,2,6714,50,"2016-05-18 15:54:00",,,0,0,,,
33135,"DĖL DARBO SUTARTIES SU VILNIAUS SAVIVALDYBĖS GRIGIŠKIŲ MENO MOKYKLOS DIREKTORE FILOMENA MAJAUSKAITE NUTRAUKIMO ŠALIŲ SUSITARIMU",be8173f01cfc11e687bbd2802f23767b,36,43399253,2,6715,50,"2016-05-18 15:54:00",,,0,0,,,
33136,"DĖL TARYBOS 2015-04-29 SPRENDIMO NR. 1-5 ,,DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS KOMITETŲ IR JŲ SUDĖTIES TVIRTINIMO“ PAKEITIMO",f3563bb01cfc11e687bbd2802f23767b,41,43399253,2,6724,50,"2016-05-18 15:54:00",,,0,0,,,
33137,"DĖL TARYBOS 2014-09-10 SPRENDIMO NR. 1-1970 „DĖL STRATEGINIO PLANAVIMO KOMISIJOS SUDARYMO“ PAKEITIMO",24bdf0301cfd11e687bbd2802f23767b,42,43399253,2,6723,50,"2016-05-18 15:54:00",,,0,0,,,
33138,"DĖL KOMPLEKSINĖS VAIZDO STEBĖJIMO SISTEMOS DIEGIMO VILNIAUS MIESTE PROJEKTO",474cfbf01cfd11e687bbd2802f23767b,43,43399253,2,6659,50,"2016-05-18 15:54:00",,,0,0,,,
33139,"DĖL DARBO SUTARTIES SU VILNIAUS SIMONO DAUKANTO PROGIMNAZIJOS DIREKTORE JŪRATE LUTINSKAITE-KALIBATIENE NUTRAUKIMO ŠALIŲ SUSITARIMU",f44381a01d9b11e687bcd2802f23767b,38,43399253,2,6726,50,"2016-05-18 15:54:00",,,0,0,,,
33140,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS 2016 METŲ SOCIALINIŲ PASLAUGŲ PLANO TVIRTINIMO",bd1623e01d9b11e687bcd2802f23767b,30,43399253,2,6727,50,"2016-05-18 15:54:00",,,0,0,,,
33141,"DĖL DARBO SUTARTIES SU VILNIAUS SALOMĖJOS NĖRIES GIMNAZIJOS DIREKTORIUMI ANTANU SUSLAVIČIUMI NUTRAUKIMO ŠALIŲ SUSITARIMU",0acf84c01d9a11e687bcd2802f23767b,37,43399253,2,6725,50,"2016-05-18 15:54:00",,,0,0,,,
33142,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „JURGINĖLIS“ L. E. P. DIREKTORE JOLITA SKYRELIENE NUTRAUKIMO ŠALIŲ SUSITARIMU",1ac7a10020ec11e68efa889c5b99ef60,39,43399253,2,6730,50,"2016-05-18 15:54:00",,,0,0,,,
33143,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „KODĖLČIUKAS“ DIREKTORE VANDA STEPONAVIČIŪTE NUTRAUKIMO ŠALIŲ SUSITARIMU",3923b17020ec11e68efa889c5b99ef60,40,43399253,2,6731,50,"2016-05-18 15:54:00",,,0,0,,,
33144,"DĖL TARYBOS 2016-04-19 SPRENDIMO NR. 1-442 „DĖL ĮGALIOJIMO ATSTOVAUTI SAVIVALDYBEI UAB „VILNIAUS VANDENYS“ AKCININKŲ SUSIRINKIMUOSE“ PAKEITIMO",f4f8857020eb11e68efa889c5b99ef60,44,43399253,2,6732,50,"2016-05-18 15:54:00",,,0,0,,,
33145,"Dėl Balsų skaičiavimo komisijos tvirtinimo",47dfdac0225b11e68efb889c5b99ef60,1,43399253,2,0,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33146,"Dėl  posėdžio darbotvarkės projekto tvirtinimo",48279220225b11e68efb889c5b99ef60,2,43399253,2,0,50,"2016-05-18 15:54:00",2,,0,0,,f8736323e6c823b50180823f7b963c52,
33147,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „VOVERAITĖ“ DIREKTORE ALDONA JURKŠIENE NUTRAUKIMO ŠALIŲ SUSITARIMU",240c0ac02d6311e6b504dece22bc213e,3,43578551,2,6711,50,"2016-06-08 13:22:32",2,,0,0,,194f1e0d06b279c16056bf70db6d9fe4,
33148,"DĖL DARBO SUTARTIES SU VILNIAUS LOPŠELIO-DARŽELIO „KŪLVERSTUKAS“ DIREKTORE JELENA SIROTINA NUTRAUKIMO ŠALIŲ SUSITARIMU",55ebfc802d6311e6b504dece22bc213e,4,43578551,2,6712,50,"2016-06-08 13:22:32",2,,0,0,,ed4c738d7b3cdcdb5f9666b47e105766,
